danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,msPlayed,speechiness,tempo,time_signature,valence
0.6543174603174604,190248.53968253967,0.7011111111111109,0.027056565079365078,6.0,0.33447460317460315,-7.582730158730159,0.5079365079365079,189796.6984126984,0.2908333333333332,112.91811111111113,3.984126984126984,0.5457634920634921
0.633,349113.0,0.946,0.207,4.0,0.0468,-5.619,0.0,69397.0,0.0391,124.006,4.0,0.583
0.7225882352941176,260502.79411764705,0.5841764705882353,0.25975631382352943,5.5588235294117645,0.1821117647058823,-9.103764705882352,0.47058823529411764,124497.88235294117,0.1642970588235294,118.66799999999999,3.9411764705882355,0.4763382352941176
0.7604833333333332,288312.6666666667,0.6699666666666665,0.4125170445,5.216666666666667,0.15330833333333332,-8.587366666666666,0.55,235051.2,0.16016833333333333,120.17798333333339,3.9833333333333334,0.47173833333333337
0.7281944444444441,241398.80555555556,0.6647870370370368,0.19201408564814806,5.425925925925926,0.17850555555555572,-7.365166666666669,0.4537037037037037,214696.30555555556,0.1517462962962963,118.22918518518522,4.0,0.46797500000000014
0.7093396226415095,220594.7358490566,0.5573773584905661,0.019281824528301884,5.056603773584905,0.21142264150943393,-7.43464150943396,0.5660377358490566,219643.6603773585,0.21313962264150949,118.33177358490568,3.981132075471698,0.5431018867924531
0.6592461538461537,326254.46153846156,0.5903230769230768,0.22352171507692306,5.507692307692308,0.2841338461538461,-8.913415384615385,0.676923076923077,310678.3230769231,0.12346461538461544,122.15581538461538,3.9692307692307693,0.5868923076923076
0.743,211133.5,0.6695,0.0,5.0,0.47300000000000003,-7.159,0.0,167487.0,0.203,114.548,4.0,0.634
0.7048,294839.4,0.8648,0.776,5.0,0.15082,-6.802000000000001,0.8,233435.0,0.07136,125.60119999999999,4.0,0.5533199999999999
0.7527499999999999,230281.91666666666,0.7315833333333334,0.35903253833333343,4.0,0.13555000000000003,-7.12075,0.75,201353.33333333334,0.10021666666666668,123.85066666666665,4.0,0.6410833333333333
0.70540625,219664.75,0.63575,0.32229374999999993,6.09375,0.14133750000000003,-7.890125,0.6875,169307.4375,0.08821249999999996,126.08725,3.90625,0.51631875
0.7460625000000002,190130.5,0.6629812499999999,0.08774160473214286,4.982142857142857,0.1720214285714286,-6.509428571428569,0.6785714285714286,186293.4375,0.2002455357142858,127.19090178571433,3.9464285714285716,0.5290223214285714
0.7610291970802923,220598.18248175184,0.7171970802919704,0.23604011948905107,5.255474452554744,0.18451240875912417,-6.764058394160585,0.5474452554744526,179431.3795620438,0.17252481751824822,126.40409489051093,4.0,0.5461204379562041
0.804,239950.0,0.884,0.904,11.0,0.16399999999999998,-6.388,0.0,181696.0,0.0912,122.008,4.0,0.794
0.787,192973.0,0.8290000000000001,0.693,8.0,0.115,-5.9110000000000005,1.0,32448.0,0.0852,147.94,4.0,0.8640000000000001
0.7426551724137932,232593.0344827586,0.8082758620689653,0.3411512527586207,5.551724137931035,0.16922241379310343,-4.629827586206895,0.6896551724137931,229508.1724137931,0.0818189655172414,126.9609137931035,4.0,0.44773965517241404
0.6238571428571429,288587.21428571426,0.6977142857142856,0.2946224435714285,4.357142857142857,0.29496428571428573,-9.591071428571428,0.6428571428571429,296421.28571428574,0.09903571428571427,126.28135714285715,4.0,0.5235714285714286
0.5573333333333333,335484.3333333333,0.7240000000000001,0.5973666666666667,9.0,0.2903,-10.211,1.0,233388.0,0.16523333333333334,128.9963333333333,4.0,0.5246666666666666
0.6393809523809524,221765.2380952381,0.7416190476190476,0.08475038571428571,4.571428571428571,0.2913619047619048,-5.838047619047619,0.7619047619047619,124421.04761904762,0.07191904761904763,129.41552380952385,4.0,0.47971428571428565
0.5991578947368421,256469.05263157896,0.5889473684210527,0.3435845721052631,5.052631578947368,0.17957894736842106,-9.576052631578946,0.5263157894736842,170713.2105263158,0.15327368421052634,122.55526315789473,4.0,0.5217631578947368
0.5212702702702702,305279.7027027027,0.32858648648648653,0.47594835378378375,5.54054054054054,0.15496756756756755,-13.821081081081081,0.5405405405405406,300286.5135135135,0.06208378378378379,117.31108108108106,3.7837837837837838,0.38175675675675674
0.6314761904761906,217230.46031746033,0.65345873015873,0.15769187523809527,5.349206349206349,0.17116349206349213,-7.380984126984128,0.6190476190476191,186624.9841269841,0.14470793650793648,125.40698412698414,3.857142857142857,0.45408253968253975
0.5647000000000001,354788.05,0.4697,0.47673771499999995,4.55,0.16862,-12.747499999999999,0.5,341159.95,0.05644000000000001,125.73025,3.7,0.47075000000000006
0.6138666666666668,280305.8,0.5655333333333332,0.5789478533333333,4.2,0.1759066666666667,-9.615933333333334,0.5333333333333333,268601.26666666666,0.11529999999999999,113.79299999999999,3.933333333333333,0.5811666666666666
0.7735714285714286,222197.65476190476,0.6232857142857144,0.12760759559523807,5.071428571428571,0.1859321428571429,-7.320095238095237,0.5,207319.82142857142,0.18614404761904763,121.93241666666667,4.011904761904762,0.5431785714285718
0.6729999999999999,94709.0,0.0768,0.905,2.0,0.109,-16.745,0.0,97810.0,0.0451,135.205,3.0,0.298
0.664,296096.0,0.631,0.000121,1.0,0.076,-8.738,1.0,7189.0,0.133,123.542,4.0,0.792
0.6302000000000001,210729.95,0.8167,0.24164894750000002,5.1,0.292025,-6.683400000000001,0.55,194512.6,0.06466,125.8964,3.95,0.43395
0.6457142857142858,258982.62857142856,0.7391428571428571,0.35289845514285717,6.0,0.21499142857142856,-6.938085714285714,0.6571428571428571,210810.48571428572,0.058754285714285724,125.85205714285718,4.0,0.5302057142857143
0.7698888888888888,221554.77777777778,0.9059444444444443,0.5729818333333333,5.333333333333333,0.25113888888888886,-5.660555555555555,0.8333333333333334,207864.61111111112,0.07834444444444444,124.834,4.0,0.5685611111111112
0.790276315789474,210960.3947368421,0.6498289473684209,0.0969726164473684,5.5131578947368425,0.17712105263157898,-6.299486842105264,0.5,144442.97368421053,0.17965789473684213,125.60307894736846,3.986842105263158,0.47473026315789457
0.643032258064516,237406.48387096773,0.6470967741935485,0.12862916774193547,4.064516129032258,0.19727741935483875,-8.006290322580645,0.6129032258064516,207482.5806451613,0.12580322580645162,122.95441935483872,3.838709677419355,0.4959870967741936
0.5965,242798.0,0.829,0.000191,7.0,0.21400000000000002,-5.376,0.0,106666.5,0.05085,114.52950000000001,4.0,0.7235
0.689125,259902.875,0.6467499999999999,0.12623175,7.0,0.25775,-6.302874999999999,0.25,57947.625,0.051212499999999994,127.374625,4.0,0.493
0.7756666666666667,226369.0606060606,0.8446666666666666,0.4555495630303031,5.242424242424242,0.16184848484848485,-6.310060606060605,0.5151515151515151,224753.57575757575,0.07670303030303029,124.55345454545454,4.0,0.5751242424242423
0.7635909090909089,229539.04545454544,0.8802727272727271,0.47992295454545464,4.568181818181818,0.1724295454545455,-5.886431818181819,0.5909090909090909,222689.95454545456,0.08351136363636363,124.68427272727268,4.0,0.5415659090909092
0.7922682926829268,203832.21951219512,0.6821219512195122,0.1645741195121951,5.146341463414634,0.19796097560975606,-6.351219512195123,0.6585365853658537,183387.19512195123,0.18342195121951224,131.07895121951216,4.0,0.526380487804878
0.77075,165524.08333333334,0.5870000000000001,8.23025e-05,5.416666666666667,0.15303333333333335,-6.4511666666666665,0.6666666666666666,124036.5,0.2747416666666666,129.32241666666664,4.0,0.4254166666666667
0.7559795918367347,215805.306122449,0.7515306122448979,0.12453346673469388,5.755102040816326,0.1943673469387755,-5.798877551020406,0.6122448979591837,134922.1224489796,0.15793265306122453,126.16824489795916,3.979591836734694,0.5125183673469388
0.6325000000000002,221166.16666666666,0.4751666666666667,5.37e-06,2.6666666666666665,0.20414999999999997,-7.649333333333332,0.16666666666666666,207017.16666666666,0.29613333333333336,105.11633333333334,4.0,0.41795
0.7384953271028041,325024.3551401869,0.7126915887850466,0.5399578770093458,5.803738317757009,0.1576411214953272,-9.637953271028037,0.4953271028037383,95347.7476635514,0.11147757009345792,124.98896261682238,3.9813084112149535,0.4840448598130839
0.7708039215686276,212811.18954248365,0.6899084967320261,0.12676280954248362,4.875816993464053,0.19965424836601314,-6.504202614379084,0.6339869281045751,22654.019607843136,0.1602588235294117,122.35009803921562,3.9934640522875817,0.5456130718954249
0.7820344827586206,237595.0344827586,0.7343793103448275,0.3451957537931034,5.379310344827586,0.1848034482758621,-7.2190344827586195,0.7241379310344828,142538.27586206896,0.10882068965517246,119.64320689655173,3.9655172413793105,0.5726241379310346
0.7376216216216214,225565.48648648648,0.8260540540540542,0.35617520702702704,6.54054054054054,0.19800270270270268,-5.722054054054053,0.6756756756756757,214585.35135135136,0.12309189189189187,129.17986486486484,4.0,0.6425243243243242
0.7702780748663107,214604.2834224599,0.7618823529411766,0.18968735096256692,5.192513368983957,0.1850256684491979,-5.729229946524064,0.6149732620320856,202665.44919786096,0.1408877005347593,121.93134759358288,4.005347593582887,0.5408807486631017
0.7443152173913049,266978.9347826087,0.6455543478260871,0.31349580054347825,4.684782608695652,0.16904673913043486,-8.174771739130433,0.532608695652174,248270.46739130435,0.15661413043478262,117.55856521739132,3.989130434782609,0.4604358695652174
0.7397037037037038,226411.25925925927,0.7034444444444444,0.2260352962962962,4.407407407407407,0.14922592592592596,-6.68662962962963,0.6296296296296297,189845.22222222222,0.15302222222222225,130.07448148148148,4.074074074074074,0.5163074074074074
0.6971475409836067,240991.0655737705,0.5932429508196722,0.21845370573770492,6.081967213114754,0.16729344262295082,-8.374557377049182,0.39344262295081966,204718.70491803277,0.11986721311475411,120.79860655737703,3.9508196721311477,0.5181934426229506
0.7132116788321171,229423.09489051095,0.7012481751824818,0.137440077810219,5.255474452554744,0.19608321167883205,-6.341744525547445,0.6058394160583942,34625.459854014596,0.1665321167883212,124.68857664233582,3.9708029197080292,0.5074043795620439
0.7235,431383.0,0.786,0.8674999999999999,7.5,0.1247,-8.9675,0.0,7016.0,0.0351,131.339,3.5,0.48850000000000005
0.76,248036.0,0.964,0.703,2.0,0.0975,-5.8439999999999985,1.0,30557.0,0.0577,125.003,4.0,0.643
0.8031030927835052,209025.12371134022,0.7838247422680418,0.2647417805154639,4.268041237113402,0.17153402061855677,-5.918257731958764,0.6701030927835051,89265.55670103093,0.15206082474226798,125.73604123711338,4.0,0.5831855670103092
0.6446867469879517,221576.2891566265,0.7094819277108432,0.10002800915662655,5.216867469879518,0.19221084337349398,-6.494614457831324,0.7108433734939759,163993.3373493976,0.1097421686746989,122.5041807228916,3.9759036144578315,0.5819036144578313
0.7269,207102.0,0.65915,0.19121853750000004,4.35,0.22707000000000005,-7.393249999999999,0.45,175489.85,0.20201999999999995,120.31155000000001,4.0,0.49314
0.5431111111111111,266238.81481481483,0.6284814814814815,0.12585245777777782,4.555555555555555,0.14745925925925926,-7.69774074074074,0.7407407407407407,215227.59259259258,0.1306259259259259,125.62692592592592,3.6296296296296298,0.4026962962962962
0.466,303600.0,0.41200000000000003,0.00146,4.5,0.1325,-9.2675,0.5,62345.5,0.03535,136.70349999999996,3.5,0.17895
0.806375,302984.875,0.7292500000000001,0.45746950000000003,4.25,0.21975,-7.256125,0.625,64858.375,0.114025,126.036,4.0,0.546875
0.8397333333333333,225086.13333333333,0.7826000000000001,0.14509817666666666,4.733333333333333,0.18834,-5.699466666666667,0.6,192515.4,0.16822666666666666,123.52033333333334,4.0,0.5466333333333334
0.7144615384615385,239683.53846153847,0.6411282051282051,0.2115296146153846,5.564102564102564,0.18709230769230767,-7.257102564102565,0.48717948717948717,150167.05128205128,0.13404102564102563,121.31066666666665,3.948717948717949,0.4609076923076924
0.73925,155288.5,0.6139999999999999,0.1152574625,6.5,0.3119875,-5.731125,0.375,23747.25,0.1138625,118.33625,4.0,0.47674999999999995
0.7759193548387097,199907.7258064516,0.6539032258064515,0.05231644064516129,5.290322580645161,0.194466129032258,-6.5536129032258055,0.6774193548387096,177010.43548387097,0.250958064516129,126.64909677419354,3.967741935483871,0.516266129032258
0.7605531914893617,222024.10638297873,0.6502340425531914,0.18104459574468085,4.553191489361702,0.19117446808510635,-7.376021276595745,0.574468085106383,194476.63829787233,0.13890638297872343,123.84538297872336,3.978723404255319,0.5181063829787234
0.7537962962962965,223133.27777777778,0.6439999999999999,0.14342181833333334,5.444444444444445,0.22766481481481485,-7.612,0.4074074074074074,189812.6851851852,0.19412777777777782,119.61477777777782,3.9814814814814814,0.5167777777777774
0.6824520547945208,212795.98630136985,0.6606027397260271,0.2595451317808221,4.821917808219178,0.18758904109589042,-7.313356164383563,0.6438356164383562,137230.12328767125,0.1290219178082192,117.21278082191778,3.9452054794520546,0.5200520547945205
0.6595000000000002,209891.54166666666,0.6344791666666668,0.16336457916666666,4.625,0.18401875000000004,-8.169125000000001,0.8125,172926.125,0.11001458333333335,119.05214583333333,3.9375,0.5452604166666667
0.6868717948717948,234428.46153846153,0.6672794871794872,0.3448531333333334,5.794871794871795,0.20286666666666667,-8.05774358974359,0.7435897435897436,155455.15384615384,0.14564615384615384,131.09792307692305,3.8205128205128207,0.4139769230769231
0.6983181818181821,205293.24545454545,0.7333454545454543,0.20473127281818182,5.236363636363636,0.20361363636363636,-6.1494727272727285,0.5727272727272728,164806.6181818182,0.11005090909090909,124.9037636363636,3.890909090909091,0.48676363636363645
0.6321406249999999,232208.1015625,0.7013437499999997,0.2986240410156249,4.984375,0.20574531250000014,-7.134890625000002,0.671875,189091.671875,0.09998749999999999,122.01899218749996,3.9296875,0.5577882812499997
0.6938000000000002,291821.02857142856,0.7699142857142854,0.3905676357142857,5.628571428571429,0.20552714285714282,-6.9796000000000005,0.5571428571428572,160599.27142857143,0.0962,127.1229714285714,3.942857142857143,0.46558142857142865
0.6588263157894734,257368.4947368421,0.7058105263157896,0.5254144618947371,5.315789473684211,0.1748973684210527,-7.846510526315787,0.49473684210526314,211194.14210526316,0.10318684210526313,121.12397894736837,3.9473684210526314,0.47098368421052644
0.6503357142857146,215133.67142857143,0.6231500000000002,0.3668530138571426,5.4714285714285715,0.20590071428571424,-8.675349999999998,0.5285714285714286,161311.77142857143,0.14482785714285729,122.65426428571432,3.95,0.4512421428571429
0.6477592592592595,229017.2962962963,0.7265,0.2281471220987655,5.314814814814815,0.18966790123456795,-7.182709876543212,0.654320987654321,206081.06790123458,0.09675679012345684,120.51773456790119,3.9691358024691357,0.5592265432098767
0.742325581395349,342927.6046511628,0.7466976744186046,0.6414160720930234,5.6976744186046515,0.1561860465116279,-8.521488372093025,0.6046511627906976,309118.32558139536,0.08091627906976745,122.89379069767442,4.0,0.3564372093023256
0.7288529411764706,223502.79411764705,0.5843235294117647,0.15814816999999998,4.470588235294118,0.20095882352941177,-7.712823529411766,0.6764705882352942,156194.5294117647,0.1470147058823529,115.37752941176468,4.0,0.46609705882352936
0.7139862385321099,223079.3853211009,0.7243509174311932,0.2625872884862387,5.215596330275229,0.17382155963302756,-6.732385321100916,0.5,218292.0275229358,0.11388165137614682,119.55790366972471,3.9724770642201834,0.5277022935779816
0.7050989010989012,203912.6923076923,0.5775714285714285,0.19891781659340657,5.087912087912088,0.1569604395604396,-7.98989010989011,0.5604395604395604,192361.73626373627,0.16891098901098905,113.30197802197802,3.978021978021978,0.4730076923076921
0.5911818181818181,121862.09090909091,0.28043636363636365,0.8590909090909092,2.5454545454545454,0.1976454545454545,-16.955454545454543,0.9090909090909091,121861.63636363637,0.03925454545454546,140.015,3.727272727272727,0.3062727272727273
0.728719512195122,226910.10975609755,0.8302195121951218,0.20728237329268284,4.817073170731708,0.22444146341463408,-4.767695121951219,0.5975609756097561,222029.79268292684,0.14563048780487792,124.48964634146338,3.951219512195122,0.394318292682927
0.5958833333333331,246676.79166666666,0.6314083333333339,0.2066092711666666,6.0,0.20980750000000004,-8.873266666666668,0.675,238070.55833333332,0.11010916666666662,118.80785833333341,3.966666666666667,0.48580666666666655
0.730182692307692,220692.91346153847,0.7441730769230767,0.24127709249999998,5.3076923076923075,0.1935240384615384,-6.347846153846151,0.4326923076923077,214260.4326923077,0.15151538461538455,119.29454807692306,3.9711538461538463,0.530868269230769
0.6066936936936937,236360.3063063063,0.7737783783783779,0.23162699153153157,4.5675675675675675,0.22273693693693697,-6.744666666666665,0.7207207207207207,211564.84684684683,0.09401171171171167,125.7981531531532,3.918918918918919,0.49161801801801797
0.6012758620689653,223313.83620689655,0.6577534482758624,0.2988479435344828,4.9655172413793105,0.21496034482758627,-8.142500000000002,0.6120689655172413,198789.94827586206,0.0797439655172414,117.94350862068968,3.939655172413793,0.4735405172413795
0.7067411764705885,212794.88235294117,0.6987764705882356,0.2098852607647059,5.411764705882353,0.21059941176470595,-6.956617647058824,0.5941176470588235,208544.21764705883,0.16017705882352942,121.23413529411762,3.9823529411764707,0.5149158823529411
0.641092511013216,195377.4757709251,0.6875462555066079,0.039388891541850206,5.387665198237886,0.3009422907488987,-7.762651982378849,0.5154185022026432,181825.95594713656,0.27443832599118945,99.07359911894268,3.94273127753304,0.5607916299559474
0.6960202020202022,197358.85858585857,0.6684242424242424,0.0308307294949495,5.212121212121212,0.27827878787878796,-7.240979797979801,0.6060606060606061,194741.9595959596,0.2571939393939395,130.5461717171718,3.95959595959596,0.48548383838383846
0.7817236842105264,233754.30263157896,0.8327631578947366,0.46792236842105267,4.75,0.1603657894736842,-6.082578947368421,0.5921052631578947,232619.26315789475,0.07637105263157895,124.6788947368421,3.960526315789474,0.531267105263158
0.6761323529411767,236122.75,0.7898823529411764,0.29698132000000005,4.955882352941177,0.18503676470588246,-6.62126470588235,0.5588235294117647,211036.85294117648,0.06822647058823528,123.99164705882355,3.9558823529411766,0.5243676470588233
0.6983909774436092,291013.4812030075,0.819375939849624,0.5303009218045113,5.172932330827067,0.17276616541353396,-6.8696315789473665,0.5714285714285714,280349.5789473684,0.08285413533834583,126.71018796992487,3.962406015037594,0.4145466165413534
0.6797957746478874,225705.3028169014,0.6235063380281689,0.21852192626760564,5.387323943661972,0.17622605633802818,-8.483936619718314,0.4859154929577465,218333.60563380283,0.20657464788732385,122.66992957746474,4.084507042253521,0.4098197183098592
0.6590299401197605,211081.70658682636,0.6249520958083836,0.27859912149700605,5.209580838323354,0.17649161676646719,-8.2897125748503,0.5868263473053892,204006.10778443114,0.11679820359281436,113.11614371257485,3.940119760479042,0.5290245508982037
0.7468837209302327,160437.72093023255,0.52746511627907,0.1662457334883721,5.325581395348837,0.1558139534883721,-9.3486511627907,0.5348837209302325,123061.86046511628,0.24743953488372095,131.09606976744186,4.0,0.49477674418604656
0.6562585034013608,216633.5306122449,0.6327142857142857,0.1681036844897959,5.190476190476191,0.1792816326530613,-7.5603673469387775,0.6870748299319728,131745.40136054423,0.10276870748299317,116.63251700680271,3.9591836734693877,0.5038659863945577
0.7417361111111114,200232.30555555556,0.6506597222222223,0.44299169652777765,5.694444444444445,0.2019520833333333,-7.742340277777771,0.5763888888888888,196245.52777777778,0.11434097222222223,107.97200694444442,3.9583333333333335,0.534015972222222
0.7174456521739133,240025.55434782608,0.6365706521739132,0.46484977739130423,5.717391304347826,0.1687152173913043,-7.837260869565212,0.5271739130434783,232381.61413043478,0.1090603260869565,112.39902173913042,4.010869565217392,0.5450706521739135
0.6366372549019609,271387.5882352941,0.7135068627450977,0.2845349396078431,5.715686274509804,0.22095882352941176,-7.586382352941177,0.5490196078431373,264479.362745098,0.09654803921568625,121.45153921568627,3.950980392156863,0.44724215686274504
0.6762592592592594,226730.03703703705,0.7533981481481482,0.2822809004629629,5.101851851851852,0.20134444444444455,-6.604472222222224,0.5648148148148148,220251.77777777778,0.11342962962962962,125.2637314814815,3.9814814814814814,0.5000870370370368
0.6079894179894179,248278.54497354498,0.7141322751322752,0.3310399657142859,4.947089947089947,0.18305291005291005,-7.90715343915344,0.5608465608465608,243836.91534391535,0.08906560846560843,122.27095767195767,3.9682539682539684,0.46641375661375656
0.5184752475247526,223775.37623762377,0.6815742574257424,0.10972541900990104,5.237623762376238,0.21078811881188134,-7.37970297029703,0.7821782178217822,215973.25742574257,0.06299801980198019,121.48855445544554,3.98019801980198,0.48018019801980183
0.7108798521256933,216122.48983364142,0.7474879852125695,0.1262919293715343,5.44177449168207,0.2075258780036968,-5.647112754158969,0.5767097966728281,33332.46025878004,0.14416118299445485,125.9184325323474,3.981515711645102,0.4843329020332717
0.7303819444444446,218118.5625,0.7053888888888891,0.08842822874999999,5.125,0.1984923611111111,-5.83098611111111,0.6319444444444444,118961.90972222222,0.17936736111111118,123.95099305555557,4.0,0.5394500000000003
0.7136764705882356,213013.91911764705,0.6712132352941176,0.11730360779411766,5.132352941176471,0.19926176470588244,-6.657389705882356,0.6397058823529411,172205.92647058822,0.14610220588235293,120.41111029411765,3.9411764705882355,0.46644779411764714
0.6893232323232324,223188.51515151514,0.5794242424242422,0.08478266696969695,5.222222222222222,0.18479494949494948,-7.580282828282829,0.48484848484848486,140243.27272727274,0.1739696969696969,116.47444444444446,3.9393939393939394,0.5067262626262627
0.7269384615384621,235509.86153846153,0.698323076923077,0.14452480538461543,5.392307692307693,0.1931353846153846,-6.966538461538462,0.5153846153846153,232798.1846153846,0.19287307692307695,113.65722307692312,3.9307692307692306,0.46071538461538464
0.7198095238095238,204335.66666666666,0.7517142857142858,0.16793495523809523,6.523809523809524,0.14880952380952384,-5.341523809523809,0.47619047619047616,136737.90476190476,0.10705714285714286,126.27257142857141,4.0,0.4822285714285715
0.7644653465346539,222653.91089108912,0.7163168316831682,0.04200565999999999,5.227722772277228,0.16991683168316832,-5.689029702970297,0.5841584158415841,184684.18811881187,0.17095643564356436,125.43095049504952,3.9702970297029703,0.5510346534653464
0.6813770491803286,232332.87704918033,0.7146897540983603,0.15027527450819672,5.684426229508197,0.1788889344262295,-6.499590163934424,0.45491803278688525,218200.3319672131,0.10894549180327862,121.78868442622958,3.9754098360655736,0.45084098360655733
0.711456790123457,242183.64197530865,0.7052592592592593,0.1572728104938272,5.222222222222222,0.17750123456790132,-6.207691358024692,0.43209876543209874,231049.04938271604,0.09818395061728394,122.49976543209874,3.962962962962963,0.5014641975308639
0.5733170731707317,263153.15853658534,0.5467664634146343,0.3159808612195123,4.841463414634147,0.18280853658536586,-10.344987804878052,0.6219512195121951,259565.0,0.09655731707317074,113.04550000000005,3.8048780487804876,0.3825317073170733
0.6642600896860992,247605.66367713004,0.725295964125561,0.2443507934529148,5.2690582959641254,0.20240269058295973,-7.020479820627809,0.5739910313901345,234437.04484304934,0.08762869955156954,120.94406278026904,3.937219730941704,0.4700139013452914
0.6728806451612903,224322.082437276,0.6510129032258065,0.281250791111111,5.265232974910394,0.19127526881720422,-7.8359068100358416,0.6021505376344086,93209.86021505376,0.11803691756272404,119.05265949820797,3.913978494623656,0.4702333333333335
0.7616443298969074,228734.2525773196,0.6390051546391753,0.16291111876288664,4.737113402061856,0.18916958762886596,-7.623876288659793,0.5103092783505154,220382.3298969072,0.1801453608247424,119.55192268041236,3.984536082474227,0.4838525773195876
0.7569296875,228382.59375,0.7351015624999998,0.198742495078125,5.8671875,0.18801406249999997,-6.146937499999997,0.5234375,227205.5234375,0.13307187500000003,121.96372656249997,4.0,0.5123390625
0.6467105263157894,200778.72807017545,0.695140350877193,0.023774034473684216,5.06140350877193,0.304171052631579,-7.339359649122807,0.5701754385964912,195663.81578947368,0.26448245614035093,115.52086842105263,3.982456140350877,0.5228868421052631
0.63085,207638.75,0.6345500000000001,0.09801915,3.5,0.165005,-7.6217500000000005,0.5,119255.35,0.18046999999999996,129.78764999999999,4.0,0.403685
0.731128078817734,210958.00492610838,0.6710049261083741,0.0521232083743842,5.320197044334975,0.20640591133004915,-6.308310344827585,0.6354679802955665,208842.16256157635,0.185343842364532,121.063,3.9901477832512313,0.5037507389162559
0.6941556420233468,225310.27626459143,0.6845330739299607,0.08219175478599226,5.007782101167315,0.19262723735408557,-6.830945525291835,0.603112840466926,222168.0233463035,0.1576964980544747,119.60575097276259,3.9494163424124515,0.538056420233463
0.6712659574468087,254244.42021276595,0.6993457446808508,0.30237093590425534,4.898936170212766,0.18944414893617004,-7.433234042553192,0.5638297872340425,245546.86170212767,0.12122978723404267,119.59500000000003,3.984042553191489,0.47834414893617017
0.7160952380952382,290347.5238095238,0.7421428571428572,0.2412073999999999,4.0476190476190474,0.19682380952380948,-7.232047619047617,0.7142857142857143,232752.52380952382,0.08838095238095238,119.12490476190479,3.9047619047619047,0.5017904761904761
0.789,263655.0,0.6099166666666668,0.21438458333333335,3.9166666666666665,0.10271666666666668,-9.561333333333334,0.6666666666666666,164807.91666666666,0.17725000000000002,113.80900000000001,4.0,0.48124999999999996
0.7113750000000004,225627.45833333334,0.7042343750000003,0.16924909593750012,5.432291666666667,0.2205026041666667,-6.900479166666671,0.578125,213157.59375,0.17189114583333334,119.52253645833338,3.9791666666666665,0.5134786458333335
